2025-11-14 08:09:00,958 - reasoning_library.security - CRITICAL - [SECURITY] CODE_INJECTION | Severity: CRITICAL | Source: test | Action: blocked | Event ID: c221090777552aad | Patterns: eval\s*\(, __import__\s*\( - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:299
2025-11-14 11:25:49,268 - reasoning_library.security - CRITICAL - [SECURITY] RATE_LIMIT_EXCEEDED | Severity: CRITICAL | Source: unknown | Action: unknown | Event ID: cedfca2becf85d0d | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:299
2025-11-14 11:25:49,268 - reasoning_library.security - CRITICAL - [SECURITY] RATE_LIMIT_EXCEEDED | Severity: CRITICAL | Source: unknown | Action: unknown | Event ID: 9505072f0a8f616c | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:299
2025-11-14 11:25:49,269 - reasoning_library.security - CRITICAL - [SECURITY] RATE_LIMIT_EXCEEDED | Severity: CRITICAL | Source: unknown | Action: unknown | Event ID: 5d70e611e08b0959 | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:299
2025-11-14 11:25:49,269 - reasoning_library.security - CRITICAL - [SECURITY] RATE_LIMIT_EXCEEDED | Severity: CRITICAL | Source: unknown | Action: unknown | Event ID: 4e8be886c89e5d66 | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:299
2025-11-14 11:25:49,269 - reasoning_library.security - CRITICAL - [SECURITY] RATE_LIMIT_EXCEEDED | Severity: CRITICAL | Source: unknown | Action: unknown | Event ID: cf3c62a20ed61a82 | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:299
2025-11-14 11:25:49,269 - reasoning_library.security - CRITICAL - [SECURITY] RATE_LIMIT_EXCEEDED | Severity: CRITICAL | Source: unknown | Action: unknown | Event ID: 5cd243d8f8521018 | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:299
2025-11-14 11:25:52,093 - reasoning_library.security - WARNING - [SECURITY] SUSPICIOUS_PATTERN | Severity: MEDIUM | Source: validation.safe_divide.result | Action: sanitized | Event ID: ce7092b61b42ec3a | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:303
2025-11-14 11:25:52,094 - reasoning_library.security - WARNING - [SECURITY] SUSPICIOUS_PATTERN | Severity: MEDIUM | Source: validation.safe_divide.result | Action: blocked | Event ID: e44bec9cf50fb87f | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:303
2025-11-14 11:25:52,108 - reasoning_library.security - CRITICAL - [SECURITY] RATE_LIMIT_EXCEEDED | Severity: CRITICAL | Source: validation.string_list.test_field | Action: unknown | Event ID: 98c87349e119d542 | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:299
2025-11-14 11:25:52,108 - reasoning_library.security - CRITICAL - [SECURITY] RATE_LIMIT_EXCEEDED | Severity: CRITICAL | Source: validation.string_list.test_field | Action: unknown | Event ID: a98ad0604d4d2002 | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:299
2025-11-14 11:25:52,110 - reasoning_library.security - CRITICAL - [SECURITY] RATE_LIMIT_EXCEEDED | Severity: CRITICAL | Source: validation.string_list.test_field | Action: unknown | Event ID: c55fde6ca7641af7 | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:299
2025-11-14 11:25:52,115 - reasoning_library.security - WARNING - [SECURITY] SUSPICIOUS_PATTERN | Severity: MEDIUM | Source: validation.confidence_value | Action: sanitized | Event ID: 7af41499f0f6e21f | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:303
2025-11-14 11:25:52,115 - reasoning_library.security - WARNING - [SECURITY] SUSPICIOUS_PATTERN | Severity: MEDIUM | Source: validation.confidence_value | Action: sanitized | Event ID: 2ec49a6e3ebe2300 | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:303
2025-11-14 11:25:52,117 - reasoning_library.security - WARNING - [SECURITY] SUSPICIOUS_PATTERN | Severity: MEDIUM | Source: validation.metadata_dict.test_field | Action: sanitized | Event ID: 32d3e3ea2c83f661 | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:303
2025-11-14 11:25:52,118 - reasoning_library.security - WARNING - [SECURITY] SUSPICIOUS_PATTERN | Severity: MEDIUM | Source: validation.metadata_dict.test_field | Action: blocked | Event ID: e21d519e1f947bd5 | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:303
2025-11-14 11:25:52,119 - reasoning_library.security - WARNING - [SECURITY] SUSPICIOUS_PATTERN | Severity: MEDIUM | Source: validation.metadata_dict.test_field | Action: blocked | Event ID: 81418662a83db172 | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:303
2025-11-14 11:25:52,121 - reasoning_library.security - CRITICAL - [SECURITY] RATE_LIMIT_EXCEEDED | Severity: CRITICAL | Source: validation.string_list.test_field | Action: unknown | Event ID: 923086980f9d47f2 | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:299
2025-11-14 11:32:13,673 - reasoning_library.security - ERROR - [SECURITY] XSS_ATTEMPT | Severity: HIGH | Source: unknown | Action: blocked | Event ID: aa545c9d0511eb30 | Patterns: <script[^>]*>, </script>, alert\s*\( - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:301
2025-11-14 11:32:14,182 - reasoning_library.security - WARNING - [SECURITY] SUSPICIOUS_PATTERN | Severity: MEDIUM | Source: validation.confidence_value | Action: blocked | Event ID: 7db3145187533906 | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:303
2025-11-14 11:32:14,182 - reasoning_library.security - WARNING - [SECURITY] SUSPICIOUS_PATTERN | Severity: MEDIUM | Source: validation.confidence_value | Action: blocked | Event ID: 99a39b05cc46cb65 | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:303
2025-11-14 11:32:14,182 - reasoning_library.security - WARNING - [SECURITY] SUSPICIOUS_PATTERN | Severity: MEDIUM | Source: validation.confidence_value | Action: blocked | Event ID: dcb9cbe6395836a8 | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:303
2025-11-14 11:32:14,182 - reasoning_library.security - WARNING - [SECURITY] SUSPICIOUS_PATTERN | Severity: MEDIUM | Source: validation.confidence_value | Action: blocked | Event ID: 5d83bd7ec2ce0d24 | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:303
2025-11-14 11:32:14,182 - reasoning_library.security - WARNING - [SECURITY] SUSPICIOUS_PATTERN | Severity: MEDIUM | Source: validation.confidence_value | Action: blocked | Event ID: d99e572f9948eb53 | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:303
2025-11-14 11:32:14,182 - reasoning_library.security - WARNING - [SECURITY] SUSPICIOUS_PATTERN | Severity: MEDIUM | Source: validation.confidence_value | Action: blocked | Event ID: 3026719886b2adb0 | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:303
2025-11-14 11:32:14,182 - reasoning_library.security - WARNING - [SECURITY] SUSPICIOUS_PATTERN | Severity: MEDIUM | Source: validation.confidence_value | Action: blocked | Event ID: 691c5b76ba1546f4 | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:303
2025-11-14 11:32:14,182 - reasoning_library.security - WARNING - [SECURITY] SUSPICIOUS_PATTERN | Severity: MEDIUM | Source: validation.confidence_value | Action: blocked | Event ID: 4e15b1bf1afd7f2d | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:303
2025-11-14 11:32:14,182 - reasoning_library.security - WARNING - [SECURITY] SUSPICIOUS_PATTERN | Severity: MEDIUM | Source: validation.confidence_value | Action: blocked | Event ID: cfa7aef27a9651e5 | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:303
2025-11-14 11:32:14,182 - reasoning_library.security - WARNING - [SECURITY] SUSPICIOUS_PATTERN | Severity: MEDIUM | Source: validation.confidence_value | Action: blocked | Event ID: 6014b2649a4176d5 | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:303
2025-11-14 11:32:14,182 - reasoning_library.security - WARNING - [SECURITY] SUSPICIOUS_PATTERN | Severity: MEDIUM | Source: validation.confidence_value | Action: blocked | Event ID: 83ba30cd920f82f5 | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:303
2025-11-14 11:32:14,183 - reasoning_library.security - WARNING - [SECURITY] SUSPICIOUS_PATTERN | Severity: MEDIUM | Source: validation.confidence_value | Action: sanitized | Event ID: dff8cfa9f45d2783 | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:303
2025-11-14 11:32:14,183 - reasoning_library.security - WARNING - [SECURITY] SUSPICIOUS_PATTERN | Severity: MEDIUM | Source: validation.confidence_value | Action: sanitized | Event ID: c00d24ffcae0a5f3 | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:303
2025-11-14 11:32:14,184 - reasoning_library.security - WARNING - [SECURITY] SUSPICIOUS_PATTERN | Severity: MEDIUM | Source: validation.confidence_value | Action: blocked | Event ID: 3012fba81fb6390c | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:303
2025-11-14 11:32:14,185 - reasoning_library.security - WARNING - [SECURITY] SUSPICIOUS_PATTERN | Severity: MEDIUM | Source: validation.confidence_value | Action: blocked | Event ID: 7f2bc48c7af7c009 | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:303
2025-11-14 11:32:14,219 - reasoning_library.security - WARNING - [SECURITY] SUSPICIOUS_PATTERN | Severity: MEDIUM | Source: unknown | Action: sanitized | Event ID: 768bca2561132da9 | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:303
2025-11-14 11:32:14,219 - reasoning_library.security - WARNING - [SECURITY] SUSPICIOUS_PATTERN | Severity: MEDIUM | Source: unknown | Action: sanitized | Event ID: d9d7e68284a16a54 | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:303
2025-11-14 11:32:14,219 - reasoning_library.security - WARNING - [SECURITY] SUSPICIOUS_PATTERN | Severity: MEDIUM | Source: unknown | Action: sanitized | Event ID: 7f74f5f4371bf69e | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:303
2025-11-14 11:32:14,219 - reasoning_library.security - WARNING - [SECURITY] SUSPICIOUS_PATTERN | Severity: MEDIUM | Source: unknown | Action: sanitized | Event ID: 7f324592416af378 | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:303
2025-11-14 11:32:14,219 - reasoning_library.security - WARNING - [SECURITY] SUSPICIOUS_PATTERN | Severity: MEDIUM | Source: unknown | Action: sanitized | Event ID: 79f6eee4c87d3c59 | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:303
2025-11-14 11:32:14,219 - reasoning_library.security - WARNING - [SECURITY] SUSPICIOUS_PATTERN | Severity: MEDIUM | Source: unknown | Action: sanitized | Event ID: 0eeee72b11e654a9 | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:303
2025-11-14 11:32:14,220 - reasoning_library.security - WARNING - [SECURITY] SUSPICIOUS_PATTERN | Severity: MEDIUM | Source: unknown | Action: sanitized | Event ID: 6f2486e3befc4bae | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:303
2025-11-14 11:32:14,220 - reasoning_library.security - WARNING - [SECURITY] SUSPICIOUS_PATTERN | Severity: MEDIUM | Source: unknown | Action: sanitized | Event ID: 3de6f0e6e31da8f1 | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:303
2025-11-14 11:32:14,225 - reasoning_library.security - ERROR - [SECURITY] XSS_ATTEMPT | Severity: HIGH | Source: unknown | Action: blocked | Event ID: a5d9b8b8cc0a166a | Patterns: <script[^>]*>, </script>, alert\s*\( - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:301
2025-11-14 11:32:14,228 - reasoning_library.security - WARNING - [SECURITY] SUSPICIOUS_PATTERN | Severity: MEDIUM | Source: validation.parameters.param1 | Action: blocked | Event ID: 5dfd5e4ff80add48 | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:303
2025-11-14 11:32:14,229 - reasoning_library.security - CRITICAL - [SECURITY] CODE_INJECTION | Severity: CRITICAL | Source: unknown | Action: blocked | Event ID: a28737f5669f7eaf | Patterns: __import__\s*\( - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:299
2025-11-14 11:32:14,229 - reasoning_library.security - CRITICAL - [SECURITY] CODE_INJECTION | Severity: CRITICAL | Source: unknown | Action: sanitized | Event ID: dc899f4fdc7f4636 | Patterns: __import__\s*\( - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:299
2025-11-14 11:32:14,230 - reasoning_library.security - WARNING - [SECURITY] LDAP_INJECTION | Severity: MEDIUM | Source: unknown | Action: sanitized | Event ID: c4a38251c9622a3e | Patterns: jndi:, ldap: - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:303
2025-11-14 11:32:14,230 - reasoning_library.security - WARNING - [SECURITY] SUSPICIOUS_PATTERN | Severity: MEDIUM | Source: unknown | Action: sanitized | Event ID: cf3946d2d0da15f0 | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:303
2025-11-14 11:32:14,230 - reasoning_library.security - WARNING - [SECURITY] SUSPICIOUS_PATTERN | Severity: MEDIUM | Source: unknown | Action: sanitized | Event ID: 2d52db8937b351f9 | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:303
2025-11-14 11:32:14,230 - reasoning_library.security - WARNING - [SECURITY] SUSPICIOUS_PATTERN | Severity: MEDIUM | Source: unknown | Action: sanitized | Event ID: 8445b18a52de3bdd | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:303
2025-11-14 11:32:14,230 - reasoning_library.security - WARNING - [SECURITY] SUSPICIOUS_PATTERN | Severity: MEDIUM | Source: unknown | Action: sanitized | Event ID: b97a0213d4043492 | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:303
2025-11-14 11:32:14,230 - reasoning_library.security - WARNING - [SECURITY] SUSPICIOUS_PATTERN | Severity: MEDIUM | Source: unknown | Action: sanitized | Event ID: 0f695f1beccbb8ed | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:303
2025-11-14 11:32:14,230 - reasoning_library.security - WARNING - [SECURITY] SUSPICIOUS_PATTERN | Severity: MEDIUM | Source: unknown | Action: sanitized | Event ID: 5008bf3ee7f9dfc9 | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:303
2025-11-14 11:32:14,230 - reasoning_library.security - WARNING - [SECURITY] SUSPICIOUS_PATTERN | Severity: MEDIUM | Source: unknown | Action: sanitized | Event ID: 367102a209dc3730 | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:303
2025-11-14 11:32:14,230 - reasoning_library.security - CRITICAL - [SECURITY] CODE_INJECTION | Severity: CRITICAL | Source: unknown | Action: blocked | Event ID: 5e5ee58425054ca5 | Patterns: eval\s*\( - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:299
2025-11-14 11:32:14,230 - reasoning_library.security - CRITICAL - [SECURITY] CODE_INJECTION | Severity: CRITICAL | Source: unknown | Action: blocked | Event ID: 453896e270296060 | Patterns: exec\s*\( - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:299
2025-11-14 11:32:14,230 - reasoning_library.security - WARNING - [SECURITY] SUSPICIOUS_PATTERN | Severity: MEDIUM | Source: unknown | Action: sanitized | Event ID: 541d72fd948ba5cf | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:303
2025-11-14 11:32:14,230 - reasoning_library.security - WARNING - [SECURITY] SUSPICIOUS_PATTERN | Severity: MEDIUM | Source: unknown | Action: sanitized | Event ID: 72f0fae837872b97 | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:303
